dt,MEG,CEB,BDO,ALI,MER,AC,JGS,URC,JFC,SEVN,BMM,CAT,FGEN,MAXS,PGOLD
2018-07-24,4.69,70.0,129.0,39.1,370.0,955.5,53.0,131.0,251.0,119.0,,21.35,15.7,12.5,44.2
2018-07-25,4.8,70.1,135.0,40.5,373.0,964.0,53.0,128.9,251.2,115.5,102.0,22.0,14.8,12.22,45.6
2018-07-26,4.86,71.5,137.5,40.85,378.8,980.0,54.95,131.0,256.2,116.0,,21.75,15.2,12.5,45.3
2018-07-27,4.7,70.9,137.0,41.35,378.0,990.0,56.0,131.0,266.0,117.6,,21.25,15.4,12.62,45.6
2018-07-30,4.7,70.0,134.0,42.2,380.0,1013.0,56.15,136.0,266.0,118.0,,21.05,15.7,12.86,45.8
2018-07-31,4.64,70.35,132.0,40.85,379.6,999.0,56.0,128.0,270.0,115.0,,21.1,15.52,12.86,45.25
2018-08-01,4.7,70.4,136.8,41.95,395.0,1015.0,57.3,128.6,279.4,114.5,120.0,22.35,15.6,12.54,46.0
2018-08-02,4.69,69.95,135.5,41.25,380.0,999.0,55.8,128.0,276.0,114.5,112.5,21.05,15.5,12.4,46.0
2018-08-03,4.74,69.95,136.8,40.5,370.0,1020.0,57.0,130.0,277.0,113.5,112.5,21.1,15.56,12.8,46.5
2018-08-06,4.73,69.35,135.0,41.95,371.2,1000.0,58.0,132.4,280.0,105.0,,21.15,15.54,13.12,47.1
2018-08-07,4.65,69.4,129.5,42.0,370.0,1008.0,56.0,133.8,270.0,111.0,112.5,21.05,15.4,13.1,46.55
2018-08-08,4.81,70.0,130.4,42.65,375.0,1020.0,58.0,138.0,276.8,112.0,112.3,21.3,,13.18,46.55
2018-08-09,4.97,69.95,129.8,42.9,370.0,1010.0,58.1,139.5,269.0,112.0,119.9,20.9,15.96,13.68,46.9
2018-08-10,4.98,70.35,129.5,42.6,368.2,985.0,58.5,140.6,267.0,112.0,119.9,21.0,16.08,13.72,45.6
2018-08-13,4.9,70.0,127.7,41.25,355.4,953.5,54.5,139.5,270.0,110.2,,21.0,15.96,13.38,45.0
2018-08-14,4.85,70.0,127.0,40.45,354.4,937.0,53.5,135.2,273.4,110.0,,20.8,15.9,13.0,44.0
2018-08-15,4.8,70.3,128.7,41.1,358.0,941.0,53.0,134.6,274.0,110.1,118.9,20.8,15.86,13.2,44.1
2018-08-16,4.94,71.05,131.2,41.4,351.2,936.0,52.85,133.0,266.8,111.2,128.9,20.6,15.8,13.3,44.0
2018-08-17,4.94,71.65,128.1,42.5,363.0,999.0,53.5,134.0,271.2,111.0,125.9,20.5,15.4,13.08,44.25
2018-08-20,4.86,71.4,126.5,42.2,350.2,955.0,51.3,132.6,273.0,112.0,,20.5,15.52,13.18,44.75
2018-08-22,4.89,71.4,126.5,43.1,363.0,975.0,52.0,139.0,286.0,114.0,,20.75,15.5,13.18,46.1
2018-08-23,4.94,72.8,127.8,44.3,370.0,990.0,55.0,141.0,293.0,113.0,125.0,20.8,15.56,13.4,46.85
2018-08-24,4.68,72.0,128.0,43.9,366.0,990.0,54.85,143.0,288.0,112.3,,20.6,15.8,13.4,46.5
2018-08-28,4.72,72.65,130.8,44.0,380.0,991.0,57.95,143.0,290.2,114.0,,20.4,16.06,13.62,46.0
2018-08-29,4.67,73.1,129.5,44.8,371.2,990.0,59.2,142.0,287.4,113.5,,20.2,17.04,13.58,46.0
2018-08-30,4.69,74.35,130.0,44.7,374.0,990.0,59.5,140.6,286.0,109.5,,19.92,17.1,13.4,45.95
2018-08-31,4.59,72.0,130.1,44.5,373.4,1000.0,60.0,139.5,288.0,109.8,,19.4,17.0,13.2,46.0
2018-09-03,4.59,73.0,129.8,43.95,367.0,978.0,60.0,143.0,282.0,108.9,,20.0,16.8,13.22,45.8
2018-09-04,4.65,76.9,129.9,44.2,372.0,985.0,60.3,145.0,286.6,106.5,,19.48,16.9,13.2,45.0
2018-09-05,4.53,75.2,123.3,43.4,371.0,973.0,58.0,142.0,285.0,108.5,,19.6,16.7,12.6,44.8
2018-09-06,4.43,72.5,120.3,43.1,379.0,944.0,56.3,142.2,276.0,109.7,,19.5,16.08,12.14,44.8
2018-09-07,4.4,73.7,120.2,42.2,380.0,917.0,57.65,144.9,281.0,108.0,,19.4,16.38,12.1,44.45
2018-09-10,4.35,74.1,119.3,42.0,379.0,914.0,57.35,153.0,278.4,107.5,,19.2,16.18,12.0,45.0
2018-09-11,4.3,72.0,118.0,41.85,380.0,895.5,54.6,149.0,276.0,106.0,,17.9,16.16,11.92,45.0
2018-09-12,4.33,72.0,114.0,41.75,385.0,920.0,51.6,140.0,269.0,100.0,,17.5,16.34,11.94,45.0
2018-09-13,4.21,71.6,117.0,42.0,382.0,900.0,54.15,143.7,277.0,102.0,,18.0,16.42,11.92,44.9
2018-09-14,4.38,71.05,117.0,41.0,368.0,898.0,52.0,141.3,269.0,102.0,,17.7,16.66,11.8,45.0
2018-09-17,4.26,72.0,115.0,41.6,369.0,905.5,52.3,145.3,275.0,102.1,,18.26,16.72,11.94,45.0
2018-09-18,4.13,72.0,112.0,40.5,365.6,905.0,52.3,143.0,272.0,103.0,112.0,18.0,17.1,11.68,44.25
2018-09-19,3.98,71.5,112.0,40.0,361.0,886.0,52.1,144.1,264.0,102.0,,17.86,16.98,11.46,45.0
2018-09-20,4.17,72.0,112.1,39.8,351.0,885.0,53.0,142.5,271.0,104.0,,17.9,16.82,11.5,44.8
2018-09-21,4.42,72.8,120.6,41.75,365.0,898.0,54.0,151.0,272.0,101.9,,18.0,17.0,11.44,44.8
2018-09-24,4.4,72.1,121.0,40.9,360.0,920.0,54.4,151.0,271.0,103.0,,17.96,17.0,11.9,45.85
2018-09-25,4.4,72.0,119.0,39.85,358.0,919.5,55.8,151.0,268.8,103.0,,18.2,16.82,11.9,44.0
2018-09-26,4.4,72.1,114.0,40.45,348.0,940.0,55.2,147.2,266.2,101.9,,18.48,16.88,11.74,45.7
2018-09-27,4.43,72.6,115.7,41.3,346.0,950.0,55.5,147.4,259.0,102.0,,17.98,16.76,11.68,45.7
2018-09-28,4.4,70.0,119.8,40.05,340.0,928.0,53.95,144.5,257.0,101.8,,17.6,16.76,11.7,45.0
2018-10-01,4.38,66.1,120.0,40.6,331.8,910.0,53.65,139.5,252.0,99.0,,18.0,16.0,11.66,44.5
2018-10-02,4.16,67.15,119.5,39.3,342.0,925.0,51.5,136.0,250.0,99.5,,17.6,16.5,11.6,43.15
2018-10-03,4.15,67.55,120.0,40.5,358.8,940.0,53.55,136.5,252.0,100.0,,17.96,16.44,11.4,44.0
2018-10-04,4.1,67.3,117.0,38.6,355.0,919.5,50.8,134.0,252.0,99.0,100.1,17.98,16.02,11.26,44.9
2018-10-05,4.15,67.2,115.2,39.0,356.0,935.0,49.05,133.5,247.0,100.0,110.0,17.9,16.28,11.16,44.0
2018-10-08,4.15,67.45,114.0,39.0,341.6,930.0,48.5,134.5,243.0,100.0,90.15,17.76,16.3,11.0,42.2
2018-10-09,4.15,67.5,113.0,39.7,343.0,910.0,48.5,133.0,252.4,99.5,91.05,17.78,16.0,11.0,41.45
2018-10-10,4.15,67.0,110.0,39.5,357.2,900.0,47.0,129.0,254.0,105.0,,17.7,15.86,11.0,42.0
2018-10-11,4.08,66.1,108.9,38.5,357.0,882.0,45.4,128.0,254.0,105.0,90.2,17.68,15.68,10.7,40.5
2018-10-12,4.13,67.0,110.0,39.3,351.8,900.0,45.5,137.0,262.0,106.0,,17.66,15.6,10.9,43.0
2018-10-15,4.2,67.8,109.9,39.2,348.0,894.5,46.95,132.3,250.0,110.0,,17.58,15.76,11.0,42.0
2018-10-16,4.41,66.0,112.0,40.2,359.0,900.5,47.0,137.5,254.2,110.0,,17.62,15.22,10.82,41.0
2018-10-17,4.47,66.45,116.1,40.8,359.2,915.0,48.5,148.0,258.6,110.0,100.0,17.12,15.32,10.9,40.95
2018-10-18,4.37,66.0,118.4,40.6,352.6,906.0,48.1,146.5,260.0,112.0,,16.5,15.98,10.9,40.2
2018-10-19,4.4,64.5,119.8,40.9,346.8,910.0,48.0,145.9,265.0,111.9,,16.8,15.9,10.9,40.4
2018-10-22,4.5,65.45,122.9,41.15,351.8,928.5,48.75,145.7,272.0,109.8,,17.68,15.98,11.02,41.95
2018-10-23,4.45,65.4,122.7,40.6,351.0,917.5,48.6,144.0,268.0,106.0,,17.5,16.2,11.2,42.0
2018-10-24,4.4,65.5,119.3,39.1,353.0,910.0,48.4,140.0,264.2,108.8,,17.0,16.18,11.66,41.15
2018-10-25,4.3,64.55,115.0,38.0,352.0,890.0,47.4,130.0,262.0,105.0,,17.0,16.0,11.3,41.9
2018-10-26,4.41,66.4,116.0,38.75,360.4,920.0,47.5,130.0,270.0,106.0,,16.22,16.12,11.6,42.0
2018-10-29,4.4,66.4,118.3,38.7,360.0,915.0,48.45,133.8,270.0,106.0,,16.14,15.96,11.12,41.6
2018-10-30,4.35,66.45,123.0,38.3,354.0,900.0,47.15,130.0,264.0,104.0,,16.1,15.78,11.14,40.75
2018-10-31,4.41,64.0,122.4,39.65,367.8,920.0,47.3,130.0,276.0,105.0,,16.1,15.62,10.76,40.55
2018-11-05,4.44,68.0,122.2,40.0,367.6,935.0,48.6,133.9,280.0,104.0,,16.12,15.74,10.78,41.9
2018-11-06,4.47,69.15,121.6,38.0,365.2,940.0,48.9,134.0,278.6,104.0,,16.1,16.2,10.66,41.8
2018-11-07,4.4,68.95,119.0,38.0,363.0,920.0,48.1,130.7,280.0,106.0,94.0,16.0,16.38,10.44,42.2
2018-11-08,4.49,68.0,119.0,38.5,377.2,902.5,48.3,130.4,280.0,103.2,94.0,15.48,16.6,10.04,43.0
2018-11-09,4.5,65.65,118.0,38.0,380.8,902.0,46.45,125.0,278.0,101.3,93.0,15.8,16.4,10.42,43.0
2018-11-12,4.45,63.0,116.0,38.6,380.0,900.0,45.0,123.0,274.0,106.0,110.0,,16.64,10.64,42.75
2018-11-13,4.5,61.4,113.9,38.5,378.6,895.0,41.9,121.8,272.8,108.0,,15.88,16.4,10.58,42.0
2018-11-14,4.5,62.3,114.6,38.8,382.0,900.0,43.5,123.0,279.0,107.5,,16.0,16.56,10.52,42.0
2018-11-15,4.51,63.0,118.0,38.5,379.6,898.0,44.5,126.5,280.0,110.9,,16.2,16.9,10.48,41.9
2018-11-16,4.35,65.25,124.0,39.35,376.6,905.0,45.0,131.0,282.0,109.5,,16.0,17.38,10.5,42.0
2018-11-19,4.62,67.4,129.7,39.9,384.0,945.5,47.0,131.0,282.0,105.1,,16.08,17.54,10.3,42.7
2018-11-20,4.76,66.0,129.3,40.1,383.8,935.0,47.0,130.0,279.0,107.0,,16.0,17.3,9.69,42.55
2018-11-21,4.74,66.0,127.0,40.0,388.8,921.0,47.0,131.0,282.0,107.8,,17.5,17.1,9.5,42.5
2018-11-22,4.7,66.05,127.0,40.0,388.0,935.0,47.3,133.0,285.0,108.1,,,17.14,9.6,42.5
2018-11-23,4.85,68.0,128.0,41.5,390.0,939.0,47.4,135.3,283.0,108.0,,15.5,17.22,10.0,43.05
2018-11-26,4.75,72.05,128.0,41.5,388.0,945.0,48.0,135.0,280.0,108.0,100.0,15.58,17.36,10.3,43.0
2018-11-27,4.76,72.1,130.2,40.9,388.0,945.0,48.15,130.0,283.0,108.0,,17.0,17.4,10.2,43.0
2018-11-28,4.75,70.9,129.1,40.25,387.6,948.0,49.65,129.9,280.0,106.0,,16.1,17.38,10.2,42.95
2018-11-29,4.51,74.15,130.2,41.65,384.2,951.0,48.2,128.0,278.4,112.0,100.0,17.0,17.72,9.98,42.55
2018-12-03,4.75,73.75,133.2,41.9,388.0,950.0,50.4,130.0,286.8,117.0,,17.2,17.84,10.0,42.7
2018-12-04,4.82,75.5,136.0,42.65,388.0,970.5,52.9,130.0,289.6,120.0,,17.98,17.88,10.0,42.55
2018-12-05,4.8,72.1,134.8,42.5,385.2,960.0,52.4,129.9,294.0,118.4,,17.1,18.3,9.99,42.5
2018-12-06,4.79,73.75,133.8,41.9,380.0,934.0,52.0,127.0,296.0,117.0,,17.0,19.18,9.95,42.85
2018-12-07,4.8,74.65,133.2,40.75,376.0,910.0,50.1,127.0,295.0,116.9,,,19.32,9.95,42.75
2018-12-10,4.71,72.15,128.0,40.3,366.2,910.0,49.15,128.0,291.0,115.9,,16.5,18.66,9.99,42.5
2018-12-11,4.8,72.85,130.0,42.0,377.0,938.0,50.0,129.0,297.0,114.4,,,18.6,10.0,42.5
2018-12-12,4.8,73.15,126.7,41.8,382.4,925.0,52.4,128.5,294.0,113.0,,,19.3,10.24,42.65
2018-12-13,4.8,73.5,130.5,42.35,375.0,930.5,51.95,128.5,294.6,114.0,109.8,16.88,19.9,10.7,42.7
2018-12-14,4.8,73.4,129.7,42.3,389.8,914.0,53.2,128.5,298.0,114.0,100.0,,19.5,10.6,42.5
2018-12-17,4.81,73.0,129.8,42.5,386.0,927.0,53.2,128.5,300.0,113.5,,15.64,20.4,10.34,42.5
2018-12-18,4.8,73.0,125.5,42.5,389.0,918.5,51.0,128.2,301.2,113.5,99.9,15.7,19.94,10.26,42.45
2018-12-19,4.8,73.95,130.5,43.2,389.4,914.0,54.4,128.5,305.0,112.1,92.0,15.82,20.4,10.34,42.9
2018-12-20,4.8,72.0,129.3,42.05,390.0,918.0,54.1,128.8,303.0,112.8,94.45,16.58,20.0,10.42,42.6
2018-12-21,4.8,72.0,129.0,41.3,390.0,914.0,56.1,128.5,302.4,112.0,93.5,16.8,19.54,10.34,42.2
2018-12-26,4.7,73.8,127.0,41.25,389.6,911.0,55.2,128.0,292.0,112.0,91.15,16.0,19.7,10.2,43.3
2018-12-27,4.7,73.5,129.7,40.6,394.8,905.0,55.85,128.5,295.0,113.0,98.15,,19.76,10.18,43.0
2018-12-28,4.75,73.2,130.8,40.6,380.0,900.0,55.7,127.0,291.8,124.0,,,19.98,10.26,43.0
2019-01-02,4.8,73.5,127.0,41.3,384.6,906.0,55.1,127.5,293.0,123.0,,,19.8,10.26,43.0
2019-01-03,4.84,78.2,129.5,42.45,390.0,925.0,57.65,128.5,292.0,123.0,,17.0,20.3,10.58,45.15
2019-01-04,4.83,78.5,132.8,43.7,394.0,960.0,59.4,128.5,309.0,120.0,92.0,17.2,21.35,10.84,47.2
2019-01-07,4.9,79.5,129.5,44.8,380.8,998.0,60.0,130.5,323.0,122.0,92.0,16.98,20.45,11.0,49.05
2019-01-08,4.95,78.0,129.0,43.9,382.0,970.0,59.95,130.0,321.0,121.9,92.0,,20.3,10.98,48.75
2019-01-09,5.05,79.2,130.3,45.0,390.0,1000.0,63.5,131.1,319.0,119.5,91.1,17.3,20.4,11.3,49.05
2019-01-10,5.06,80.7,131.3,45.0,393.4,1000.0,63.5,133.9,314.0,122.0,,17.0,20.2,11.42,49.0
2019-01-11,5.0,80.0,131.3,44.35,387.0,972.0,64.5,136.3,316.6,120.0,90.0,17.0,20.5,11.26,48.5
2019-01-14,5.15,79.7,131.6,44.55,398.0,975.0,66.3,141.4,324.0,116.0,90.0,16.3,20.5,11.18,48.65
2019-01-15,5.15,79.5,130.9,45.0,396.0,970.5,65.9,142.0,315.0,116.0,,16.2,20.5,11.24,48.65
2019-01-16,5.13,80.4,129.5,43.1,387.0,919.0,65.0,143.0,307.0,116.0,,16.5,19.98,11.3,48.3
2019-01-17,5.27,80.5,131.0,45.0,378.0,923.0,65.25,140.0,313.0,116.0,,17.5,19.98,11.88,45.9
2019-01-18,5.38,81.3,132.0,45.0,369.2,939.0,66.25,142.9,324.8,116.0,90.0,16.52,20.0,12.42,46.0
2019-01-21,5.36,82.5,130.0,45.3,362.8,925.0,67.1,144.0,325.2,120.0,90.0,16.52,19.9,12.48,45.75
2019-01-22,5.25,82.0,131.8,44.7,371.4,911.0,66.85,145.0,325.0,121.0,,16.3,19.5,12.3,45.0
2019-01-23,5.25,82.8,132.9,44.1,375.0,906.0,66.8,144.5,317.0,117.0,91.0,16.3,20.3,12.16,44.5
2019-01-24,5.27,84.0,135.0,44.35,380.0,912.5,66.0,149.5,315.8,119.0,90.0,16.98,20.5,12.36,44.9
2019-01-25,5.26,85.7,136.5,44.6,372.0,921.5,64.65,149.3,323.6,117.0,,,20.5,12.36,44.9
2019-01-28,5.29,88.95,138.0,44.2,375.0,927.0,63.7,148.0,317.0,117.5,,17.58,20.35,12.5,46.0
2019-01-29,5.29,88.05,139.4,43.1,373.6,923.0,65.0,147.0,322.0,122.0,,17.94,20.4,12.2,45.75
2019-01-30,5.17,88.0,136.0,43.75,371.0,918.0,64.95,145.8,314.0,121.5,93.0,17.2,20.0,11.96,45.0
2019-01-31,5.16,88.0,135.0,44.4,365.8,927.0,64.65,148.1,316.0,121.6,,17.0,20.4,12.3,45.5
2019-02-01,5.27,88.9,140.0,44.95,370.6,940.0,65.65,150.0,320.0,124.0,90.8,16.66,20.65,12.68,46.7
2019-02-04,5.22,88.85,138.5,44.85,364.0,935.5,66.0,151.0,315.0,130.0,,16.94,20.35,12.78,46.9
2019-02-06,5.3,91.25,139.8,45.0,367.2,927.0,63.55,149.1,322.0,130.5,91.0,18.5,20.5,12.86,48.2
2019-02-07,5.29,90.5,140.2,45.25,371.0,933.0,65.0,147.1,323.0,131.0,,17.5,20.6,12.82,48.65
2019-02-08,5.29,90.95,139.2,45.0,367.2,927.0,65.4,146.2,316.2,132.1,97.7,16.5,20.75,12.68,48.25
2019-02-11,5.23,86.0,138.0,44.9,360.0,929.0,66.1,147.0,314.8,133.0,96.5,16.8,21.2,12.78,48.0
2019-02-12,5.2,86.75,139.0,44.8,360.4,932.0,65.8,141.3,312.0,133.0,97.0,16.5,21.25,12.88,47.5
2019-02-13,5.06,87.0,137.5,44.4,360.0,930.0,63.25,140.5,316.0,132.8,97.0,16.52,20.8,12.72,46.7
2019-02-14,5.12,87.7,140.6,45.0,360.2,926.0,62.8,143.8,321.2,133.5,,16.6,21.0,12.9,47.0
2019-02-15,5.13,86.5,133.6,44.5,355.0,961.0,62.25,146.0,316.6,133.8,98.3,16.52,20.6,13.1,47.1
2019-02-18,5.12,84.0,133.5,44.65,358.0,945.0,67.1,145.0,312.0,133.5,,16.98,20.3,13.08,46.7
2019-02-19,5.39,84.5,129.2,43.0,359.0,937.0,65.6,140.5,310.0,132.0,,17.68,20.25,12.6,47.2
2019-02-20,5.32,84.0,129.5,43.9,372.0,944.0,66.7,146.5,310.4,134.0,,16.82,20.9,12.7,48.0
2019-02-21,5.31,84.3,129.0,44.0,374.0,950.0,66.5,149.0,307.2,133.8,,16.8,21.3,12.48,48.7
2019-02-22,5.3,85.75,129.0,44.5,375.0,942.0,68.5,149.0,313.2,129.2,98.3,,20.95,12.2,48.7
2019-02-26,5.31,87.75,131.0,44.95,375.6,945.0,69.5,149.4,315.0,133.0,,16.8,21.1,12.14,49.5
2019-02-27,5.15,87.1,133.5,44.65,379.0,941.5,68.0,145.1,308.0,133.0,,16.96,21.25,12.28,48.05
2019-02-28,5.17,84.05,127.6,44.0,367.6,925.0,66.2,136.1,307.8,133.3,98.25,16.52,21.25,12.22,47.05
2019-03-01,5.15,81.0,123.7,43.2,367.0,930.0,65.8,137.0,309.0,,98.3,,21.3,11.88,46.8
2019-03-04,5.29,80.85,125.6,42.9,370.2,937.0,66.2,138.0,309.0,138.0,,16.22,22.0,11.82,47.3
2019-03-05,5.31,83.0,127.5,43.25,368.2,935.5,66.9,138.0,309.0,139.8,98.3,16.5,21.85,11.94,48.0
2019-03-06,5.26,81.4,130.1,44.25,377.8,943.5,66.8,142.0,316.0,139.0,98.3,16.0,21.8,11.96,48.1
2019-03-07,5.41,84.8,133.5,43.4,376.0,948.0,67.8,143.0,320.0,130.7,98.3,16.78,22.5,12.04,48.5
2019-03-08,5.45,85.0,133.0,43.0,376.0,939.5,67.0,142.3,317.6,129.2,,15.8,22.2,12.3,48.85
2019-03-11,5.54,82.35,131.7,43.15,370.0,926.0,66.0,140.2,311.0,135.0,,15.8,21.5,12.1,48.25
2019-03-12,5.49,81.5,134.0,42.9,376.0,925.0,65.0,141.2,317.0,135.0,97.95,16.2,20.7,12.06,47.7
2019-03-13,5.41,81.85,132.8,42.85,378.2,920.0,63.2,144.8,316.4,134.0,,16.48,21.5,11.98,48.0
2019-03-14,5.53,83.5,132.0,42.8,380.0,925.5,61.7,145.0,312.0,130.0,,16.0,20.85,11.96,47.5
2019-03-15,5.62,81.6,132.0,43.1,370.0,920.5,61.05,145.7,316.2,126.0,,15.4,20.5,11.96,49.0
2019-03-18,5.6,80.75,132.0,43.45,379.6,930.0,63.05,147.0,315.2,125.0,97.9,,21.0,12.0,48.9
2019-03-19,5.6,80.75,131.5,43.25,375.0,930.0,61.7,146.1,313.6,124.5,,15.36,21.7,11.96,48.0
2019-03-20,5.57,81.0,132.0,43.7,374.0,927.0,60.6,148.0,313.6,125.0,,15.88,21.65,12.36,48.5
2019-03-21,5.74,83.15,133.0,44.7,379.4,931.5,64.9,145.0,312.4,123.0,,15.78,21.8,12.84,48.05
2019-03-22,5.81,84.15,133.9,45.0,387.0,940.0,64.4,149.2,312.4,122.5,,15.68,21.7,12.78,48.3
2019-03-25,5.65,81.15,132.4,43.85,378.0,922.5,61.65,148.0,316.0,124.0,,15.6,20.9,12.5,47.85
2019-03-26,5.72,81.8,132.0,44.5,378.0,933.0,62.6,149.0,316.6,,,15.5,21.3,12.96,47.7
2019-03-27,5.75,81.45,132.0,43.55,376.0,930.0,62.8,149.0,316.0,125.4,97.9,14.6,20.8,13.0,47.5
2019-03-28,5.7,82.0,132.6,44.0,378.6,932.0,62.2,150.9,316.0,125.2,,15.28,21.1,13.18,47.5
2019-03-29,5.8,82.95,133.8,44.9,380.0,940.0,63.5,152.0,317.0,125.0,97.75,,21.8,13.8,48.1
2019-04-01,5.73,81.4,130.0,45.0,385.0,930.0,64.75,152.3,315.0,123.0,,,21.4,14.34,47.7
2019-04-02,5.7,82.7,131.5,44.95,381.2,930.0,64.5,152.4,317.0,123.0,97.45,,21.7,14.22,48.0
2019-04-03,5.69,81.85,131.7,44.6,375.2,926.0,64.5,153.0,318.8,120.0,,14.52,21.65,14.62,48.4
2019-04-04,5.65,83.5,130.5,44.5,376.0,905.5,64.25,153.4,318.8,121.0,,15.0,21.5,15.1,47.6
2019-04-05,5.68,86.0,131.3,45.0,378.8,922.0,64.65,151.6,320.0,121.0,,15.0,21.45,15.38,48.2
2019-04-08,5.74,84.8,130.5,45.0,374.0,911.0,65.5,156.0,318.8,118.0,,15.1,22.0,15.4,49.5
2019-04-10,5.82,85.0,130.9,45.35,385.0,924.0,66.45,159.6,322.0,120.0,,15.98,21.7,15.26,49.75
2019-04-11,5.8,87.0,131.6,46.7,381.4,912.0,63.6,157.3,317.2,,,15.7,22.0,15.3,49.0
2019-04-12,5.77,84.0,132.0,46.6,378.4,913.0,62.35,157.0,310.0,119.6,97.35,15.94,21.8,15.02,47.7
2019-04-15,5.79,84.0,132.2,46.8,380.0,908.0,61.3,151.4,310.0,120.0,97.0,,21.85,14.82,46.0
2019-04-16,5.8,81.7,130.0,47.3,373.6,901.0,62.9,152.5,306.0,119.9,,15.9,22.1,15.04,44.0
2019-04-17,5.69,83.0,132.0,47.0,379.0,900.0,61.35,152.0,304.0,119.8,,15.9,22.3,14.78,44.4
2019-04-22,5.44,82.6,133.0,47.0,380.0,882.0,63.4,150.2,303.0,120.0,,16.1,22.2,14.72,45.5
2019-04-23,5.5,83.9,133.6,47.0,382.6,865.0,63.8,147.5,302.2,120.0,,16.1,22.5,14.56,44.15
2019-04-24,5.6,82.2,133.6,48.0,382.8,884.0,65.65,145.5,300.4,120.0,,,22.15,14.5,43.15
2019-04-25,5.59,81.2,134.0,49.5,385.0,885.0,65.0,143.6,303.0,116.0,,16.3,21.8,14.9,44.0
2019-04-26,5.55,81.6,134.0,48.5,384.0,895.0,64.6,142.1,303.0,118.0,,16.3,21.7,15.02,43.6
2019-04-29,5.73,81.85,133.8,48.5,383.0,900.0,65.45,145.5,304.0,117.0,,16.3,21.5,15.0,43.0
2019-04-30,5.6,82.0,134.0,48.95,385.0,904.0,66.0,152.3,304.6,115.0,,,22.1,15.0,41.9
2019-05-02,5.63,80.2,135.9,48.0,387.0,909.0,65.55,164.0,300.6,115.0,,16.3,22.3,15.9,42.3
2019-05-03,5.78,80.5,139.0,47.4,385.6,900.0,64.4,167.0,301.0,115.0,,16.98,21.7,15.88,43.5
2019-05-06,5.68,81.35,135.0,46.8,382.6,898.0,64.8,163.0,302.0,114.0,,16.98,21.35,15.2,44.5
2019-05-07,5.77,81.05,135.9,46.95,381.8,900.0,63.55,161.4,304.0,114.0,,,21.25,15.3,45.0
2019-05-08,5.56,81.05,139.9,47.0,380.0,901.0,65.8,165.0,303.0,114.0,,16.94,20.0,14.6,44.75
2019-05-09,5.42,81.05,134.0,46.8,373.0,889.0,60.7,160.1,302.0,114.0,,,20.85,14.48,44.8
2019-05-10,5.33,83.0,135.8,47.0,371.2,890.0,61.5,160.0,302.8,113.0,,15.92,20.75,14.0,44.35
2019-05-14,5.44,83.0,130.2,47.95,364.2,880.0,59.5,160.0,302.6,116.0,96.75,15.88,21.0,13.48,44.05
2019-05-15,5.37,82.0,131.5,47.0,359.0,880.0,58.4,156.8,293.0,123.0,96.75,15.9,21.2,14.02,44.9
2019-05-16,5.28,83.05,128.5,46.6,356.0,838.0,56.5,152.8,285.0,123.0,,,21.15,13.7,44.9
2019-05-17,5.45,84.3,130.9,46.75,360.0,850.0,57.0,152.5,277.0,123.0,,16.8,21.0,13.94,45.5
2019-05-20,5.37,84.7,130.9,47.5,356.2,857.0,58.75,153.7,274.2,126.0,,16.1,21.5,13.9,46.5
2019-05-21,5.4,88.0,133.0,47.9,374.0,850.0,59.0,158.8,282.6,,,16.4,21.2,13.9,45.5
2019-05-22,5.54,89.0,134.5,48.0,375.0,905.0,61.55,156.8,287.4,121.8,,16.4,21.0,13.76,46.0
2019-05-23,5.49,87.8,134.5,48.5,378.8,895.0,61.6,157.0,284.0,120.0,,,21.3,13.3,45.35
2019-05-24,5.44,89.0,133.7,47.7,378.0,900.0,60.7,153.9,278.0,124.0,,14.64,21.55,13.0,45.1
2019-05-27,5.46,90.15,132.0,48.1,367.0,902.0,60.0,152.7,274.0,120.0,,15.0,21.8,12.52,45.6
2019-05-28,5.52,86.0,132.0,48.65,372.4,892.5,60.0,155.0,270.0,120.0,,16.24,21.2,12.54,46.0
2019-05-29,5.62,87.2,133.5,48.5,378.8,899.0,61.6,159.0,273.0,125.8,,16.0,21.8,13.08,45.6
2019-05-30,5.92,89.95,136.7,48.2,379.0,909.0,61.1,163.0,282.0,125.8,,16.0,22.95,12.92,43.4
2019-05-31,5.9,90.0,138.0,49.5,385.0,919.0,62.6,167.0,288.0,124.0,,,23.1,12.76,44.6
2019-06-03,6.08,92.0,137.5,52.45,389.2,931.0,63.4,171.5,287.0,122.8,,16.2,23.0,12.68,44.55
2019-06-04,6.11,91.3,137.5,50.5,390.8,919.0,62.5,168.0,277.0,124.0,,16.4,23.5,12.56,44.9
2019-06-06,6.15,91.5,138.0,50.0,389.0,927.5,62.65,168.0,275.0,124.0,,16.4,24.0,12.34,45.8
2019-06-07,6.07,93.3,139.8,49.8,388.8,923.0,63.4,169.0,275.2,125.8,,16.94,24.05,12.44,46.35
2019-06-10,6.13,88.3,139.5,50.65,387.6,927.0,63.4,173.0,280.0,125.8,,16.9,24.1,12.5,45.5
2019-06-11,6.0,89.1,139.9,51.0,387.6,917.5,64.0,175.0,285.0,130.0,,14.9,24.45,12.78,45.0
2019-06-13,5.95,90.0,140.0,51.5,385.0,910.0,65.5,176.0,289.0,130.0,,16.8,24.45,12.78,44.65
